account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000603,Olivia Buchholz B.A.,603,Privatkunde,Energy,KirchRing 3,Magdeburg,East,39778,Interessent,165481,1,2022-11-28
ACC000604,Heidemarie Johann,604,Privatkunde,Energy,MozartPlatz 41,Freiburg,South,79283,Partner,354642,1,2022-10-06
ACC000605,Elfie Drewes,605,Kleingewerbe,Energy,BahnhofWeg 125,Ulm,South,89337,Partner,4751177,25,2023-06-03
ACC000606,Patrik Gotthard,606,Privatkunde,Energy,LindenRing 93,Kiel,North,24497,Interessent,5597,1,2021-11-11
ACC000607,Prof. Hanny Rörricht B.Sc.,607,Kleingewerbe,Energy,TannenStraße 134,Potsdam,East,14748,Kunde,1493954,25,2023-11-22
ACC000608,Pauline Heß,608,Privatkunde,Energy,TalWeg 97,Bonn,West,53769,Interessent,311041,1,2022-09-17
ACC000609,Dietlind Schmidtke B.Eng.,609,Privatkunde,Energy,WaldAllee 97,Leipzig,East,04328,Partner,403440,1,2020-09-05
ACC000610,Dr. Betti Ernst B.Sc.,610,Kleingewerbe,Energy,ParkPlatz 2,Leipzig,East,04613,Kunde,732865,10,2022-11-20
ACC000611,Christiane Trüb MBA.,611,Privatkunde,Energy,WaldGasse 72,Augsburg,South,86316,Partner,130178,1,2021-10-22
ACC000612,Roy Stoll,612,Privatkunde,Energy,SchillerGasse 59,Stuttgart,South,70524,Interessent,451116,1,2021-04-24
ACC000613,Marie Kensy,613,Privatkunde,Energy,ParkWeg 42,Bonn,West,53762,Partner,238142,1,2022-06-12
ACC000614,Karl Heinz Riehl,614,Privatkunde,Energy,TalRing 42,Berlin,East,10237,Kunde,56079,1,2020-07-14
ACC000615,Sylke Jacob,615,Privatkunde,Energy,BirkenWeg 133,Hannover,North,30515,Interessent,324762,1,2023-02-08
ACC000616,Univ.Prof. Norbert Thies,616,Kleingewerbe,Energy,GoetheWeg 115,Rostock,North,18721,Kunde,4164510,100,2022-12-28
ACC000617,Ing. Jaroslav Hauffer,617,Privatkunde,Energy,SeeWeg 150,Potsdam,East,14940,Kunde,236341,1,2022-07-04
ACC000618,Eckhardt Zorbach,618,Privatkunde,Energy,BeethovenGasse 88,Freiburg,South,79564,Partner,257821,1,2023-10-01
ACC000619,Ernest Zobel-Nohlmans,619,Privatkunde,Energy,SchillerStraße 52,Bremen,North,28635,Interessent,321701,1,2022-02-12
ACC000620,Hans-Adolf Röhrdanz,620,Privatkunde,Energy,ParkRing 10,Dresden,East,01998,Kunde,44099,1,2022-04-18
ACC000621,Irmtraut Rohleder,621,Privatkunde,Energy,SeeRing 1,Hamburg,North,20893,Interessent,16178,1,2020-02-08
ACC000622,Leonard Christoph-Bolzmann,622,Privatkunde,Energy,WaldPlatz 59,Magdeburg,East,39921,Kunde,51266,1,2023-12-08
ACC000623,Heidemarie Trupp,623,Privatkunde,Energy,SchillerPlatz 35,Potsdam,East,14360,Partner,275914,1,2020-09-13
ACC000624,Naser,624,Gewerbekunde,Energy,RosenRing 140,Dresden,East,01518,Partner,1803887,50,2022-10-06
ACC000625,Dipl.-Ing. Ruth Ruppert,625,Privatkunde,Energy,TalRing 31,Düsseldorf,West,40632,Interessent,92582,1,2020-06-03
ACC000626,Calogero Junck,626,Privatkunde,Energy,RathausAllee 28,Lübeck,North,23258,Partner,312275,1,2020-03-17
ACC000627,Helmuth Mohaupt,627,Privatkunde,Energy,BergPlatz 145,Chemnitz,East,09474,Interessent,172726,1,2022-07-23
ACC000628,Birgit Zahn,628,Privatkunde,Energy,RathausRing 143,Bonn,West,53594,Kunde,166901,1,2020-07-10
ACC000629,Dr. Heinz-Günter Paffrath,629,Privatkunde,Energy,BirkenAllee 148,Nürnberg,South,90452,Interessent,400076,1,2023-01-17
ACC000630,Senol Ebert,630,Privatkunde,Energy,EichenPlatz 42,Chemnitz,East,09202,Interessent,65734,1,2020-03-20
ACC000631,Gerfried Gehringer-Fritsch,631,Privatkunde,Energy,BergRing 14,Freiburg,South,79264,Partner,257573,1,2020-08-07
ACC000632,Valeria Tröst,632,Privatkunde,Energy,MozartPlatz 112,Chemnitz,East,09190,Partner,368637,1,2023-01-03
ACC000633,Ing. Willfried Pohl B.Eng.,633,Privatkunde,Energy,SeeStraße 99,Kiel,North,24510,Interessent,421927,1,2022-05-22
ACC000634,Hermann AG & Co. OHG,634,Gewerbekunde,Energy,BeethovenGasse 127,Bonn,West,53549,Interessent,3558174,50,2020-09-08
ACC000635,Bianca Schomber,635,Kleingewerbe,Energy,RosenWeg 9,Bremen,North,28902,Partner,331689,5,2021-05-13
ACC000636,Lotti Reinhardt,636,Privatkunde,Energy,KirchWeg 1,Freiburg,South,79261,Kunde,161146,1,2023-04-30
ACC000637,Jan-Peter Segebahn,637,Kleingewerbe,Energy,MarktPlatz 52,Kiel,North,24630,Kunde,4765997,25,2021-04-22
ACC000638,Prof. Werner Salz,638,Kleingewerbe,Energy,BergAllee 144,Rostock,North,18696,Partner,2668597,50,2021-06-05
ACC000639,Geißler OHG mbH,639,Gewerbekunde,Energy,EichenRing 50,Dortmund,West,44565,Partner,2307891,5,2023-11-15
ACC000640,Sibille Rose,640,Privatkunde,Energy,RathausRing 28,Magdeburg,East,39672,Kunde,274920,1,2020-08-15
ACC000641,Sandor Baum,641,Privatkunde,Energy,WaldAllee 138,Hannover,North,30932,Kunde,295930,1,2020-11-09
ACC000642,Anatoli Segebahn,642,Privatkunde,Energy,TalPlatz 63,Bonn,West,53875,Kunde,360222,1,2020-03-22
ACC000643,Margarete Häring,643,Privatkunde,Energy,HauptPlatz 30,Essen,West,45364,Kunde,406805,1,2020-03-22
ACC000644,Prof. Mandy Becker,644,Privatkunde,Energy,EichenAllee 106,Lübeck,North,23461,Partner,244230,1,2023-01-18
ACC000645,Univ.Prof. Kirstin Hoffmann B.Eng.,645,Kleingewerbe,Energy,RosenStraße 103,Rostock,North,18789,Kunde,3686517,5,2021-09-14
ACC000646,Dr. Rosa Stolze MBA.,646,Privatkunde,Energy,ParkAllee 91,Köln,West,50323,Interessent,474894,1,2023-09-15
ACC000647,Metz Briemer Stiftung & Co. KG,647,Gewerbekunde,Energy,ParkGasse 52,Düsseldorf,West,40340,Interessent,4642867,100,2022-08-14
ACC000648,Damian Mans,648,Privatkunde,Energy,EichenRing 92,Nürnberg,South,90259,Kunde,166222,1,2020-11-04
ACC000649,Nette Mitschke AG & Co. OHG,649,Gewerbekunde,Energy,SeeStraße 139,Hamburg,North,20143,Kunde,204657,10,2022-10-21
ACC000650,Lissy Fechner,650,Privatkunde,Energy,TalAllee 126,Leipzig,East,04287,Partner,238493,1,2023-03-09
ACC000651,Sofia Trupp,651,Privatkunde,Energy,MozartStraße 135,Essen,West,45918,Interessent,440132,1,2020-08-19
ACC000652,Wagner Kaul GmbH,652,Gewerbekunde,Energy,WaldAllee 101,Potsdam,East,14981,Kunde,2060361,5,2020-05-31
ACC000653,Wesack GmbH,653,Gewerbekunde,Energy,SchulAllee 3,Augsburg,South,86112,Kunde,692055,5,2021-07-19
ACC000654,Gisbert Hendriks,654,Privatkunde,Energy,KirchRing 67,Augsburg,South,86291,Kunde,346172,1,2021-09-29
ACC000655,Betti Hethur MBA.,655,Privatkunde,Energy,TannenAllee 48,Düsseldorf,West,40610,Interessent,231939,1,2022-02-16
ACC000656,Dr. Benedikt Binner B.Eng.,656,Privatkunde,Energy,KirchPlatz 72,Dresden,East,01561,Interessent,100081,1,2022-06-11
ACC000657,Solveig Schmiedt-Lindner,657,Privatkunde,Energy,EichenStraße 70,Freiburg,South,79923,Interessent,205098,1,2020-06-21
ACC000658,Dr. Rudolph Junken B.Eng.,658,Privatkunde,Energy,LindenWeg 39,Freiburg,South,79584,Kunde,170280,1,2020-08-27
ACC000659,Ralf-Dieter Freudenberger MBA.,659,Privatkunde,Energy,WaldRing 81,Bremen,North,28904,Kunde,35357,1,2021-02-21
ACC000660,Jessica Jäntsch MBA.,660,Privatkunde,Energy,BahnhofPlatz 26,Leipzig,East,04807,Interessent,455716,1,2020-08-22
ACC000661,Baptist Kreusel,661,Privatkunde,Energy,ParkGasse 25,München,South,80560,Kunde,277348,1,2023-05-30
ACC000662,Wilhelmine Hendriks B.A.,662,Privatkunde,Energy,BergAllee 89,Dortmund,West,44120,Kunde,232853,1,2020-11-08
ACC000663,Angelique Binner,663,Privatkunde,Energy,LindenRing 148,Berlin,East,10765,Partner,422810,1,2021-06-16
ACC000664,Jeannine Schenk,664,Privatkunde,Energy,ParkGasse 115,Nürnberg,South,90180,Interessent,492684,1,2023-07-24
ACC000665,Ing. Kathrin Anders B.Sc.,665,Privatkunde,Energy,BeethovenGasse 87,Magdeburg,East,39531,Partner,177200,1,2021-05-22
ACC000666,Dr. Susi Hettner,666,Privatkunde,Energy,EichenAllee 82,Berlin,East,10768,Interessent,235619,1,2020-09-15
ACC000667,Ortrud Kusch,667,Privatkunde,Energy,BirkenPlatz 93,Bonn,West,53865,Partner,185858,1,2022-06-27
ACC000668,Angelica Kühnert,668,Privatkunde,Energy,MozartGasse 61,Potsdam,East,14777,Partner,213033,1,2021-06-20
ACC000669,Kasimir Rörricht,669,Kleingewerbe,Energy,LindenWeg 102,Bonn,West,53205,Partner,1642671,100,2021-08-03
ACC000670,Klotz KG,670,Gewerbekunde,Energy,BergStraße 7,Hamburg,North,20889,Partner,4588986,50,2021-05-26
ACC000671,Annelene Krause,671,Kleingewerbe,Energy,SchillerAllee 40,Magdeburg,East,39186,Kunde,129528,50,2020-08-21
ACC000672,Ortrud Rogner B.Eng.,672,Privatkunde,Energy,SchulGasse 33,Leipzig,East,04234,Partner,431324,1,2022-04-26
ACC000673,Carlo Dietz,673,Privatkunde,Energy,TannenPlatz 120,München,South,80991,Interessent,128851,1,2020-09-06
ACC000674,Gunhild Kambs-Roht,674,Privatkunde,Energy,BeethovenRing 117,Duisburg,West,47746,Kunde,164948,1,2023-09-27
ACC000675,Notburga Fechner,675,Privatkunde,Energy,RosenAllee 124,Magdeburg,East,39652,Kunde,41593,1,2021-04-21
ACC000676,Kurt Pechel MBA.,676,Privatkunde,Energy,RathausAllee 40,München,South,80410,Kunde,458347,1,2022-05-23
ACC000677,Anatoli Bender,677,Privatkunde,Energy,KirchAllee 121,Hamburg,North,20647,Interessent,189573,1,2022-05-01
ACC000678,Trüb GmbH,678,Gewerbekunde,Energy,RosenStraße 111,Rostock,North,18917,Kunde,3846555,100,2022-12-07
ACC000679,Prof. Irene Fischer B.A.,679,Privatkunde,Energy,BergAllee 49,Duisburg,West,47521,Interessent,49312,1,2021-03-19
ACC000680,Ute Schmidtke,680,Privatkunde,Energy,MarktWeg 68,Potsdam,East,14181,Interessent,291344,1,2021-03-09
ACC000681,Cathrin Kreusel,681,Privatkunde,Energy,BirkenAllee 137,Chemnitz,East,09928,Partner,499893,1,2023-01-01
ACC000682,Liliana Kallert,682,Privatkunde,Energy,BeethovenWeg 75,Essen,West,45213,Partner,331728,1,2021-12-28
ACC000683,Univ.Prof. Kunigunda Jacob MBA.,683,Privatkunde,Energy,ParkWeg 83,Magdeburg,East,39119,Kunde,40805,1,2023-09-03
ACC000684,Koch GmbH,684,Gewerbekunde,Energy,BeethovenStraße 73,München,South,80375,Interessent,2102891,50,2023-01-16
ACC000685,Hartmuth Säuberlich,685,Privatkunde,Energy,EichenStraße 39,Ulm,South,89115,Interessent,167421,1,2021-09-16
ACC000686,Renata van der Dussen,686,Privatkunde,Energy,ParkAllee 119,Dresden,East,01813,Partner,459547,1,2020-10-13
ACC000687,Kornelius Mühle,687,Privatkunde,Energy,BahnhofAllee 101,Kiel,North,24173,Kunde,137132,1,2021-10-21
ACC000688,Wilma Sölzer,688,Privatkunde,Energy,MarktStraße 32,Dresden,East,01886,Interessent,121442,1,2022-03-22
ACC000689,Univ.Prof. Andrej Säuberlich MBA.,689,Kleingewerbe,Energy,EichenGasse 9,Augsburg,South,86303,Interessent,4467840,10,2022-11-02
ACC000690,Prof. Magnus Ullmann,690,Kleingewerbe,Energy,LindenPlatz 100,Chemnitz,East,09797,Interessent,731794,25,2023-04-16
ACC000691,Caren Stiffel-Henk,691,Privatkunde,Energy,BergRing 32,Dortmund,West,44359,Partner,314335,1,2021-05-24
ACC000692,Kazim Thies,692,Privatkunde,Energy,BahnhofGasse 56,Chemnitz,East,09215,Partner,347798,1,2021-09-01
ACC000693,Dragan Bähr,693,Privatkunde,Energy,BeethovenAllee 150,Ulm,South,89222,Interessent,64990,1,2021-03-02
ACC000694,Frederike Lindner B.A.,694,Privatkunde,Energy,TalGasse 122,Dresden,East,01804,Interessent,332740,1,2022-01-11
ACC000695,Univ.Prof. Danica Langern,695,Kleingewerbe,Energy,BeethovenPlatz 24,Nürnberg,South,90802,Kunde,2977407,100,2022-03-04
ACC000696,Univ.Prof. Mona Bolander B.A.,696,Privatkunde,Energy,MozartGasse 138,Bonn,West,53910,Interessent,122367,1,2023-08-21
ACC000697,Karl-Jürgen Junk MBA.,697,Privatkunde,Energy,BergGasse 89,Bremen,North,28924,Partner,430514,1,2023-12-23
ACC000698,Frederike Gerlach-Mies,698,Privatkunde,Energy,KirchGasse 35,Chemnitz,East,09356,Kunde,33023,1,2021-09-29
ACC000699,Klara Klapp,699,Kleingewerbe,Energy,RosenRing 126,Lübeck,North,23294,Interessent,685617,100,2022-05-01
ACC000700,Ljudmila Nette,700,Privatkunde,Energy,BirkenRing 142,Freiburg,South,79264,Partner,234755,1,2023-08-05
ACC000701,Woldemar Hentschel B.Eng.,701,Privatkunde,Energy,BirkenRing 94,Hannover,North,30564,Partner,267218,1,2021-04-16
ACC000702,Dorota Huhn,702,Privatkunde,Energy,HauptRing 94,Rostock,North,18894,Kunde,219810,1,2021-12-26
ACC000703,Melissa Hänel,703,Kleingewerbe,Energy,MarktWeg 135,Nürnberg,South,90799,Kunde,2816420,100,2022-11-21
ACC000704,Ing. Jadwiga Keudel B.Eng.,704,Privatkunde,Energy,TannenPlatz 83,Magdeburg,East,39213,Interessent,461867,1,2021-04-14
ACC000705,Betina Ruppersberger,705,Privatkunde,Energy,MozartWeg 9,Hannover,North,30306,Kunde,380779,1,2022-03-29
ACC000706,Tabea Kroker-Kaul,706,Privatkunde,Energy,TalGasse 100,Lübeck,North,23773,Kunde,165731,1,2023-06-11
ACC000707,Frithjof Berger-Hövel,707,Privatkunde,Energy,BirkenStraße 94,Magdeburg,East,39326,Partner,311756,1,2023-10-05
ACC000708,Budig,708,Gewerbekunde,Energy,ParkStraße 120,Hamburg,North,20920,Partner,3624939,5,2020-03-17
ACC000709,Undine Margraf,709,Privatkunde,Energy,KirchGasse 15,Kiel,North,24943,Partner,413647,1,2021-11-08
ACC000710,Nelli Naser,710,Privatkunde,Energy,RosenStraße 56,Duisburg,West,47631,Kunde,163319,1,2022-12-01
ACC000711,Eckhart Renner B.Eng.,711,Kleingewerbe,Energy,MarktWeg 50,Hamburg,North,20638,Partner,1059840,50,2022-04-28
ACC000712,Brigitte Dörr,712,Privatkunde,Energy,BergGasse 143,Freiburg,South,79525,Kunde,280120,1,2023-09-10
ACC000713,Dr. Andrei Staude B.A.,713,Privatkunde,Energy,RathausStraße 43,Rostock,North,18911,Kunde,400822,1,2023-06-15
ACC000714,Herr Berend Lehmann B.Eng.,714,Privatkunde,Energy,BeethovenRing 114,Freiburg,South,79460,Partner,210645,1,2020-04-07
ACC000715,Mude,715,Gewerbekunde,Energy,KirchPlatz 111,Duisburg,West,47945,Interessent,472732,100,2021-06-30
ACC000716,Miodrag Winkler,716,Privatkunde,Energy,LindenPlatz 141,Duisburg,West,47862,Kunde,198400,1,2022-07-25
ACC000717,Adolph KG,717,Gewerbekunde,Energy,MarktStraße 9,Dortmund,West,44391,Kunde,3117480,10,2021-04-02
ACC000718,Dipl.-Ing. Mathias Mülichen,718,Privatkunde,Energy,HauptAllee 57,Hannover,North,30319,Interessent,400866,1,2020-07-19
ACC000719,Univ.Prof. Dagmar Wernecke B.Eng.,719,Kleingewerbe,Energy,BergRing 143,Köln,West,50684,Kunde,3435106,25,2023-12-27
ACC000720,Eva Seidel,720,Privatkunde,Energy,MozartWeg 68,München,South,80475,Partner,226985,1,2021-04-28
ACC000721,Udo Wilmsen,721,Privatkunde,Energy,GoetheRing 103,Stuttgart,South,70682,Interessent,219910,1,2022-01-04
ACC000722,Massimo Ruppersberger,722,Privatkunde,Energy,ParkWeg 125,Ulm,South,89945,Interessent,94715,1,2020-01-05
ACC000723,Prof. Paul-Heinz Ullrich B.Sc.,723,Privatkunde,Energy,TalPlatz 21,Hannover,North,30898,Partner,279658,1,2023-06-27
ACC000724,Dipl.-Ing. Thilo Gierschner,724,Privatkunde,Energy,RathausStraße 59,Kiel,North,24865,Interessent,412731,1,2021-09-12
ACC000725,Sergio Kruschwitz,725,Kleingewerbe,Energy,BahnhofAllee 135,Rostock,North,18142,Kunde,4546612,10,2021-07-05
ACC000726,Dr. Valeska Weiß B.Eng.,726,Privatkunde,Energy,WaldGasse 57,Duisburg,West,47256,Kunde,236256,1,2022-06-10
ACC000727,Adelbert Huhn,727,Kleingewerbe,Energy,SchulRing 148,Rostock,North,18616,Interessent,4510402,100,2022-06-20
ACC000728,Vitali Käster,728,Privatkunde,Energy,MozartWeg 87,Bremen,North,28184,Partner,414750,1,2020-03-08
ACC000729,Ira Segebahn,729,Kleingewerbe,Energy,MarktAllee 22,Magdeburg,East,39508,Partner,2837919,50,2022-12-01
ACC000730,Dr. Sigrun Pärtzelt MBA.,730,Privatkunde,Energy,ParkRing 51,Chemnitz,East,09599,Kunde,100436,1,2020-03-09
ACC000731,Corinne Dowerg,731,Privatkunde,Energy,SeeGasse 135,Chemnitz,East,09352,Partner,444656,1,2023-02-07
ACC000732,Cathrin Wagenknecht,732,Privatkunde,Energy,TannenGasse 148,München,South,80191,Interessent,183115,1,2022-10-02
ACC000733,Marga Hertrampf B.A.,733,Privatkunde,Energy,KirchWeg 83,Rostock,North,18452,Partner,257835,1,2021-08-17
ACC000734,Paul Kallert,734,Privatkunde,Energy,SeePlatz 38,Kiel,North,24551,Kunde,326505,1,2020-01-10
ACC000735,Laila Steuer,735,Privatkunde,Energy,MozartGasse 22,Bremen,North,28215,Partner,259268,1,2023-10-21
ACC000736,Gertz KG,736,Gewerbekunde,Energy,RosenStraße 88,Bremen,North,28810,Interessent,1111785,50,2021-07-23
ACC000737,Sabine Loos-Pieper,737,Privatkunde,Energy,TannenWeg 138,Kiel,North,24316,Kunde,68257,1,2022-01-10
ACC000738,Annie Kühnert,738,Privatkunde,Energy,BergPlatz 37,Freiburg,South,79811,Interessent,338703,1,2023-02-16
ACC000739,Dittmar Etzold,739,Privatkunde,Energy,BahnhofAllee 44,Lübeck,North,23161,Partner,242726,1,2023-04-24
ACC000740,Ing. Valerie Hering B.Sc.,740,Kleingewerbe,Energy,BirkenStraße 120,Düsseldorf,West,40770,Interessent,2225069,10,2022-01-06
ACC000741,Hannchen Heinz,741,Privatkunde,Energy,KirchStraße 5,Hamburg,North,20399,Interessent,268052,1,2020-02-16
ACC000742,Weller Hethur GmbH,742,Gewerbekunde,Energy,SchillerAllee 125,Dresden,East,01987,Kunde,2305496,50,2021-03-07
ACC000743,Liane Ullrich,743,Privatkunde,Energy,BergGasse 6,Bremen,North,28140,Interessent,445516,1,2021-09-01
ACC000744,Francesco Söding,744,Privatkunde,Energy,MarktGasse 41,Freiburg,South,79118,Partner,447660,1,2023-01-19
ACC000745,Martha Heinz,745,Privatkunde,Energy,EichenRing 71,Bonn,West,53931,Interessent,218239,1,2021-04-27
ACC000746,Meinolf Drubin,746,Privatkunde,Energy,HauptRing 72,Rostock,North,18330,Partner,138470,1,2023-06-08
ACC000747,Florentine Freudenberger MBA.,747,Kleingewerbe,Energy,GoetheGasse 98,Nürnberg,South,90633,Interessent,1132133,100,2022-07-08
ACC000748,Marliese Drubin,748,Privatkunde,Energy,RathausAllee 85,Augsburg,South,86559,Interessent,352468,1,2020-08-25
ACC000749,Gudrun Schmiedecke,749,Privatkunde,Energy,BergGasse 52,Stuttgart,South,70983,Kunde,319927,1,2022-07-22
ACC000750,Dr. Woldemar Eimer MBA.,750,Privatkunde,Energy,MozartPlatz 38,Nürnberg,South,90771,Interessent,67656,1,2020-08-18
ACC000751,Henry Weinhold-auch Schlauchin,751,Privatkunde,Energy,SchillerWeg 82,Nürnberg,South,90959,Interessent,362358,1,2021-05-03
ACC000752,Herma Tintzmann,752,Privatkunde,Energy,RathausPlatz 78,Ulm,South,89553,Interessent,254000,1,2020-06-09
ACC000753,Prof. Rita Stadelmann B.A.,753,Kleingewerbe,Energy,MozartWeg 7,Düsseldorf,West,40880,Interessent,4936676,100,2023-01-23
ACC000754,Univ.Prof. Pietro Schenk B.Sc.,754,Privatkunde,Energy,SeeWeg 60,Duisburg,West,47803,Partner,387663,1,2023-04-02
ACC000755,Katalin Tlustek B.Eng.,755,Privatkunde,Energy,MozartRing 121,Kiel,North,24829,Interessent,58319,1,2022-03-30
ACC000756,Valentin Rose,756,Kleingewerbe,Energy,ParkWeg 42,Düsseldorf,West,40297,Partner,1271584,5,2020-09-11
ACC000757,Anthony Rogge,757,Privatkunde,Energy,BirkenPlatz 57,München,South,80860,Partner,343528,1,2023-04-07
ACC000758,Kazim Reising B.A.,758,Privatkunde,Energy,SeePlatz 84,Stuttgart,South,70987,Partner,482645,1,2022-11-19
ACC000759,Ing. Slobodan Pölitz,759,Privatkunde,Energy,SeeGasse 98,Dresden,East,01837,Partner,248241,1,2021-01-22
ACC000760,Berit Stiffel B.A.,760,Privatkunde,Energy,SeeRing 135,Essen,West,45756,Partner,285685,1,2023-04-12
ACC000761,Frau Tanja Pergande MBA.,761,Privatkunde,Energy,BahnhofWeg 133,Hannover,North,30650,Kunde,386267,1,2023-11-30
ACC000762,Henrik Eigenwillig,762,Privatkunde,Energy,WaldGasse 13,Chemnitz,East,09294,Interessent,400442,1,2023-07-07
ACC000763,Dipl.-Ing. Kunigunde Bohlander,763,Privatkunde,Energy,RosenPlatz 43,Essen,West,45532,Kunde,352252,1,2020-07-15
ACC000764,Misicher,764,Gewerbekunde,Energy,MozartPlatz 116,Duisburg,West,47192,Interessent,3366013,100,2021-12-20
ACC000765,Mirja Barkholz,765,Kleingewerbe,Energy,MozartPlatz 106,Bremen,North,28431,Interessent,1825386,50,2020-12-21
ACC000766,Elisabeth Adler-Weinhage,766,Privatkunde,Energy,LindenPlatz 24,Berlin,East,10356,Kunde,248770,1,2023-10-28
ACC000767,Klaas Briemer B.Sc.,767,Privatkunde,Energy,SchillerStraße 30,Bonn,West,53823,Partner,387030,1,2020-05-20
ACC000768,Ing. Mechthilde Bolnbach,768,Privatkunde,Energy,MarktGasse 131,Chemnitz,East,09726,Kunde,37727,1,2023-06-26
ACC000769,Volkhard Bohnbach,769,Privatkunde,Energy,BeethovenAllee 145,Augsburg,South,86992,Interessent,251861,1,2022-01-16
ACC000770,Frau Eva-Maria Lange B.A.,770,Kleingewerbe,Energy,BahnhofPlatz 79,Stuttgart,South,70416,Kunde,4315275,5,2021-01-19
ACC000771,Ramazan Segebahn-Vollbrecht,771,Privatkunde,Energy,MozartWeg 1,Leipzig,East,04737,Partner,184663,1,2023-05-30
ACC000772,Ing. Sylke Kranz,772,Privatkunde,Energy,BergStraße 127,Köln,West,50343,Interessent,325944,1,2022-07-08
ACC000773,Stefani Kostolzin MBA.,773,Privatkunde,Energy,RathausPlatz 21,Freiburg,South,79715,Interessent,453246,1,2021-04-05
ACC000774,Mirko Speer,774,Kleingewerbe,Energy,SeeGasse 143,Bremen,North,28939,Interessent,2920618,100,2020-05-22
ACC000775,Mato Keudel-Drubin,775,Privatkunde,Energy,KirchStraße 38,München,South,80974,Kunde,413825,1,2022-09-09
ACC000776,Prof. Hans-Peter Rädel,776,Privatkunde,Energy,RosenAllee 23,Rostock,North,18150,Kunde,142768,1,2023-10-15
ACC000777,Vogt GbR,777,Gewerbekunde,Energy,RosenRing 147,Lübeck,North,23906,Interessent,1583891,5,2021-02-06
ACC000778,Pirmin Barkholz,778,Kleingewerbe,Energy,BahnhofStraße 77,Augsburg,South,86430,Kunde,736312,100,2023-01-05
ACC000779,Irmhild Steinberg,779,Kleingewerbe,Energy,BergStraße 75,Essen,West,45582,Partner,1345478,50,2022-03-29
ACC000780,Prof. Halina Hein,780,Privatkunde,Energy,TannenRing 106,München,South,80637,Interessent,213656,1,2020-12-16
ACC000781,Dipl.-Ing. Hajo Förster B.Eng.,781,Privatkunde,Energy,SchillerRing 136,Ulm,South,89189,Partner,102870,1,2023-12-08
ACC000782,Waldemar van der Dussen B.Sc.,782,Privatkunde,Energy,RathausRing 82,Chemnitz,East,09365,Kunde,233618,1,2021-04-02
ACC000783,Rouven Speer,783,Privatkunde,Energy,WaldGasse 128,Düsseldorf,West,40604,Partner,133541,1,2023-08-03
ACC000784,Prof. Ottilie Bachmann,784,Privatkunde,Energy,LindenStraße 31,Freiburg,South,79124,Partner,319611,1,2023-12-16
ACC000785,Dr. Antonios Ditschlerin B.Sc.,785,Kleingewerbe,Energy,SeePlatz 106,Chemnitz,East,09146,Interessent,1329463,5,2020-11-27
ACC000786,Lilo Steinberg B.Sc.,786,Privatkunde,Energy,HauptGasse 52,Dortmund,West,44806,Interessent,360699,1,2021-12-31
ACC000787,Univ.Prof. Anatol Kühnert MBA.,787,Kleingewerbe,Energy,RosenRing 141,Dortmund,West,44431,Partner,978499,10,2022-08-22
ACC000788,Prof. Elias Wende B.Sc.,788,Privatkunde,Energy,MarktGasse 146,Hamburg,North,20730,Partner,461051,1,2022-04-12
ACC000789,Janko Hoffmann-Heintze,789,Privatkunde,Energy,ParkPlatz 10,Bremen,North,28761,Kunde,7737,1,2022-07-04
ACC000790,Leonie Scheuermann,790,Privatkunde,Energy,BergAllee 119,Augsburg,South,86902,Interessent,136224,1,2022-05-30
ACC000791,Edeltrud Jacobi Jäckel,791,Privatkunde,Energy,RosenRing 81,Chemnitz,East,09668,Partner,143788,1,2022-06-15
ACC000792,Max Pölitz-Hartung,792,Privatkunde,Energy,KirchStraße 39,Bremen,North,28387,Interessent,486886,1,2023-01-03
ACC000793,Jacob Höfig AG,793,Gewerbekunde,Energy,BeethovenRing 100,Kiel,North,24291,Kunde,2099947,50,2021-09-24
ACC000794,Univ.Prof. Milan Loos,794,Kleingewerbe,Energy,BahnhofAllee 106,Kiel,North,24188,Interessent,4296851,100,2021-05-22
ACC000795,Frau Yvette Kaul MBA.,795,Privatkunde,Energy,LindenRing 78,Dresden,East,01279,Partner,400451,1,2023-10-10
ACC000796,Marzena Lindau,796,Kleingewerbe,Energy,GoethePlatz 130,Kiel,North,24125,Partner,3219172,10,2023-09-08
ACC000797,Dr. Fatma Kohl,797,Privatkunde,Energy,ParkGasse 135,Magdeburg,East,39417,Partner,278987,1,2022-07-30
ACC000798,Prof. Hugo Hendriks,798,Kleingewerbe,Energy,WaldGasse 34,Düsseldorf,West,40310,Interessent,4395018,10,2022-05-26
ACC000799,Ing. Stavros Trommler B.A.,799,Privatkunde,Energy,SchillerStraße 80,Lübeck,North,23145,Interessent,421572,1,2021-05-11
ACC000800,Traudel Bohlander MBA.,800,Privatkunde,Energy,SchillerRing 80,Kiel,North,24123,Kunde,19382,1,2020-07-13
ACC000801,Prof. Katarzyna Eimer,801,Kleingewerbe,Energy,LindenWeg 74,Bonn,West,53383,Partner,3412199,50,2022-11-10
ACC000802,Ekaterina Hermighausen-Haase,802,Privatkunde,Energy,MozartWeg 71,Essen,West,45217,Partner,390680,1,2022-08-10
ACC000803,Maren Budig,803,Privatkunde,Energy,LindenRing 90,Hannover,North,30662,Kunde,487671,1,2021-04-14
